Player_Name,Team,Opponent,Year,Week,Home_Away,Snap_Count,Snap_Share_Pct,Rush_ATT,Rush_YDS,Rush_Y_per_Att,Rush_TD,Rec_TGT,Rec_REC,Rec_YDS,Rec_Y_per_Rec,Rec_TD,Fantasy_Pts_HalfPPR,RB_Def_Rank,Avg_Fantasy_Pts_Allowed_RB
Derrick Henry,Titans,Falcons,2023,8,Home,44,65,22,101,4.6,0,4,4,21,5.3,0,14.2,8,7.68
Derrick Henry,Titans,Steelers,2023,9,Away,36,49,17,75,4.4,1,4,3,27,9,0,17.7,22,11.29
Derrick Henry,Titans,Buccaneers,2023,10,Away,27,43,11,24,2.2,0,1,1,-4,-4,0,2.5,2,6.36
Derrick Henry,Titans,Jaguars,2023,11,Away,25,63,10,38,3.8,0,2,1,6,6,0,4.9,10,8.86
Derrick Henry,Titans,Panthers,2023,12,Home,34,64,18,76,4.2,2,2,1,0,0,0,20.1,30,13.07
Derrick Henry,Titans,Colts,2023,13,Home,34,40,21,102,4.9,2,2,1,18,18,0,24.5,22,11.33
Derrick Henry,Titans,Dolphins,2023,14,Away,34,48,17,34,2,2,2,1,17,17,0,17.6,10,8.19
Derrick Henry,Titans,Texans,2023,15,Home,34,54,16,9,0.6,0,4,4,1,0.3,0,3,21,10.15
Derrick Henry,Titans,Seahawks,2023,16,Home,32,48,19,88,4.6,1,1,1,11,11,0,20.9,16,9.28
Derrick Henry,Titans,Texans,2023,17,Away,23,42,12,42,3.5,0,1,0,0,0,0,4.2,17,9.48
Derrick Henry,Titans,Jaguars,2023,18,Home,36,65,19,153,8.1,1,0,0,0,0,0,21.3,9,8.81
Derrick Henry,Ravens,Chiefs,2024,1,Away,37,46,13,46,3.5,1,2,0,0,0,0,10.6,,
Derrick Henry,Ravens,Raiders,2024,2,Home,30,46,18,84,4.7,1,1,1,12,12,0,16.1,20,12.35
Derrick Henry,Ravens,Cowboys,2024,3,Away,37,59,25,151,6,2,1,1,23,23,0,29.9,29,15.7
Derrick Henry,Ravens,Bills,2024,4,Home,37,65,24,199,8.3,1,3,3,10,3.3,1,34.4,27,13.62
Derrick Henry,Ravens,Bengals,2024,5,Away,39,50,15,92,6.1,1,1,1,4,4,0,16.1,23,14.02
Derrick Henry,Ravens,Commanders,2024,6,Home,43,63,24,132,5.5,2,0,0,0,0,0,25.2,23,12.16
Derrick Henry,Ravens,Buccaneers,2024,7,Away,34,58,15,169,11.3,0,1,1,13,13,1,24.7,15,9.75
Derrick Henry,Ravens,Browns,2024,8,Away,35,51,11,73,6.6,1,1,1,4,4,0,14.2,3,7.7
Derrick Henry,Ravens,Broncos,2024,9,Home,35,61,23,106,4.6,2,1,1,27,27,0,25.8,6,8.93
Derrick Henry,Ravens,Bengals,2024,10,Home,39,62,16,68,4.3,1,1,1,3,3,0,13.6,12,9.99
Derrick Henry,Ravens,Steelers,2024,11,Away,30,49,13,65,5,1,0,0,0,0,0,10.5,9,9.65
Derrick Henry,Ravens,Chargers,2024,12,Away,39,60,24,140,5.8,0,0,0,0,0,0,14,2,7.52
Derrick Henry,Ravens,Eagles,2024,13,Home,37,51,19,82,4.3,0,3,3,29,9.7,0,12.6,4,8.25
Derrick Henry,Ravens,Giants,2024,15,Away,27,46,14,67,4.8,0,0,0,0,0,0,6.7,15,10.24
Derrick Henry,Ravens,Steelers,2024,16,Home,46,74,24,162,6.8,0,2,2,27,13.5,0,19.9,9,9.18
Derrick Henry,Ravens,Texans,2024,17,Away,41,65,27,147,5.4,1,2,2,18,9,0,23.5,7,8.99
Derrick Henry,Ravens,Browns,2024,18,Home,49,70,20,138,6.9,2,3,2,23,11.5,0,29.1,4,7.83
Derrick Henry,Ravens,Bills,2025,1,Away,29,57,18,169,9.4,2,1,1,13,13,0,28.7,,
Derrick Henry,Ravens,Browns,2025,2,Home,34,61,11,23,2.1,0,0,0,0,0,0,2.3,5,6.85
Derrick Henry,Ravens,Lions,2025,3,Home,28,49,12,50,4.2,1,1,1,7,7,0,10.2,15,10
Derrick Henry,Ravens,Chiefs,2025,4,Away,22,40,8,42,5.3,0,3,2,16,8,0,6.8,29,14.87
Derrick Henry,Ravens,Texans,2025,5,Home,28,65,15,33,2.2,1,1,0,0,0,0,9.3,16,10.7
Derrick Henry,Ravens,Rams,2025,6,Home,38,49,24,122,5.1,0,2,1,8,8,0,13.5,16,10.37
Derrick Henry,Ravens,Bears,2025,8,Home,36,58,21,71,3.4,2,1,0,0,0,0,19.1,17,11.64
Derrick Henry,Ravens,Dolphins,2025,9,Away,36,64,19,119,6.3,0,1,1,2,2,0,12.6,23,12.95
Derrick Henry,Ravens,Vikings,2025,10,Away,47,67,20,75,3.8,0,3,3,9,3,0,9.9,17,10.8
Derrick Henry,Ravens,Browns,2025,11,Away,33,54,18,103,5.7,1,2,2,19,9.5,0,19.2,1,6.99
Derrick Henry,Ravens,Jets,2025,12,Home,35,56,21,64,3,2,2,2,24,12,0,21.8,14,9.9
Deuce Vaughn,Cowboys,Giants,2023,1,Away,8,14,6,8,1.3,0,0,0,0,0,0,0.8,,
Deuce Vaughn,Cowboys,Jets,2023,2,Home,13,15,3,16,5.3,0,3,3,16,5.3,0,4.7,15,8.3
Deuce Vaughn,Cowboys,Patriots,2023,4,Home,22,31,8,9,1.1,0,1,1,2,2,0,1.6,9,7.17
Deuce Vaughn,Cowboys,49ers,2023,5,Away,5,10,3,7,2.3,0,1,1,1,1,0,1.3,10,8.82
Deuce Vaughn,Cowboys,Giants,2023,10,Home,5,6,1,-2,-2,0,1,1,11,11,0,1.4,25,12.44
Deuce Vaughn,Cowboys,Lions,2023,17,Home,8,12,2,2,1,0,1,1,10,10,0,1.7,1,6.79
Devin Neal,Saints,Cardinals,2025,1,Home,7,9,2,9,4.5,0,0,0,0,0,0,0.9,,
Devin Neal,Saints,Bears,2025,7,Away,7,12,1,1,1,0,0,0,0,0,0,0.1,24,12.44
Devin Neal,Saints,Buccaneers,2025,8,Home,33,46,0,0,0,0,3,3,11,3.7,0,2.6,14,11.04
Devin Neal,Saints,Rams,2025,9,Away,16,39,3,11,3.7,0,1,1,1,1,0,1.7,9,9.08
Devin Neal,Saints,Panthers,2025,10,Away,24,35,4,22,5.5,0,3,3,9,3,0,4.6,9,8.54
Devin Neal,Saints,Falcons,2025,12,Home,59,74,7,18,2.6,0,7,5,43,8.6,0,8.6,16,10.28
Devin Singletary,Texans,Ravens,2023,1,Away,16,21,7,15,2.1,0,0,0,0,0,0,1.5,,
Devin Singletary,Texans,Colts,2023,2,Home,30,36,4,14,3.5,0,1,1,10,10,0,2.9,28,18.9
Devin Singletary,Texans,Jaguars,2023,3,Away,22,39,9,41,4.6,0,2,2,4,2,0,5.5,5,5.6
Devin Singletary,Texans,Steelers,2023,4,Home,25,35,7,25,3.6,0,1,1,11,11,0,8.3,28,14.12
Devin Singletary,Texans,Falcons,2023,5,Away,17,29,0,0,0,0,1,0,0,0,0,0,8,8.38
Devin Singletary,Texans,Saints,2023,6,Home,34,54,12,58,4.8,0,2,1,4,4,0,6.7,4,5.99
Devin Singletary,Texans,Panthers,2023,8,Away,23,40,10,30,3,0,2,2,13,6.5,0,5.3,30,15.42
Devin Singletary,Texans,Buccaneers,2023,9,Home,54,75,13,26,2,0,2,2,0,0,0,3.6,3,7.04
Devin Singletary,Texans,Bengals,2023,10,Away,61,81,30,150,5,1,2,1,11,11,0,22.6,15,9.39
Devin Singletary,Texans,Cardinals,2023,11,Home,57,85,22,112,5.1,1,2,2,6,3,0,18.8,26,13.11
Devin Singletary,Texans,Jaguars,2023,12,Home,49,82,6,18,3,0,7,6,54,9,0,10.2,10,8.34
Devin Singletary,Texans,Broncos,2023,13,Home,31,46,8,36,4.5,0,1,1,4,4,0,4.5,24,13.09
Devin Singletary,Texans,Jets,2023,14,Away,32,57,13,65,5,1,3,0,0,0,0,12.5,21,10
Devin Singletary,Texans,Titans,2023,15,Away,58,75,26,121,4.7,0,5,4,49,12.3,0,19,22,10.32
Devin Singletary,Texans,Browns,2023,16,Home,33,44,9,44,4.9,0,3,3,19,6.3,0,7.8,2,7.31
Devin Singletary,Texans,Titans,2023,17,Home,38,62,16,80,5,0,3,3,6,2,0,10.1,22,10.07
Devin Singletary,Texans,Colts,2023,18,Away,49,88,24,63,2.6,1,1,1,2,2,0,13,26,11.57
Devin Singletary,Giants,Vikings,2024,1,Home,50,70,10,37,3.7,0,5,4,15,3.8,0,7.2,,
Devin Singletary,Giants,Commanders,2024,2,Away,44,79,16,95,5.9,1,1,1,0,0,0,14,16,11.1
Devin Singletary,Giants,Browns,2024,3,Away,49,68,16,65,4.1,1,4,4,43,10.8,0,16.8,4,6.86
Devin Singletary,Giants,Cowboys,2024,4,Home,47,68,14,24,1.7,0,1,1,14,14,0,4.3,28,14.16
Devin Singletary,Giants,Eagles,2024,7,Home,12,21,5,18,3.6,0,1,1,3,3,0,2.6,14,9.46
Devin Singletary,Giants,Steelers,2024,8,Away,28,39,2,11,5.5,0,3,2,12,6,0,3.3,6,8.81
Devin Singletary,Giants,Commanders,2024,9,Home,18,28,7,33,4.7,0,0,0,0,0,0,3.3,16,10.8
Devin Singletary,Giants,Panthers,2024,10,Away,17,23,8,40,5,0,1,1,5,5,0,5,26,12.48
Devin Singletary,Giants,Buccaneers,2024,12,Home,21,36,2,3,1.5,1,2,2,7,3.5,0,8,13,10.56
Devin Singletary,Giants,Cowboys,2024,13,Away,13,21,7,23,3.3,0,1,0,0,0,0,2.3,27,12.22
Devin Singletary,Giants,Saints,2024,14,Home,14,18,2,8,4,0,0,0,0,0,0,0.8,26,12.97
Devin Singletary,Giants,Ravens,2024,15,Home,23,34,8,25,3.1,1,3,3,16,5.3,0,11.6,14,10.06
Devin Singletary,Giants,Falcons,2024,16,Away,13,22,4,12,3,0,0,0,0,0,0,1.2,8,9.11
Devin Singletary,Giants,Colts,2024,17,Home,15,27,5,21,4.2,0,1,1,9,9,0,3.5,30,12.87
Devin Singletary,Giants,Eagles,2024,18,Away,16,30,7,22,3.1,0,1,1,-5,-5,0,2.2,2,7.77
Devin Singletary,Giants,Commanders,2025,1,Away,10,15,3,9,3,0,0,0,0,0,0,0.9,,
Devin Singletary,Giants,Cowboys,2025,2,Away,4,6,1,4,4,0,1,1,-4,-4,0,0.5,29,16.4
Devin Singletary,Giants,Chiefs,2025,3,Home,16,24,4,11,2.8,0,0,0,0,0,0,1.1,24,11.75
Devin Singletary,Giants,Chargers,2025,4,Home,19,25,7,28,4,0,0,0,0,0,0,2.8,3,6.24
Devin Singletary,Giants,Saints,2025,5,Away,23,32,6,20,3.3,0,2,1,4,4,0,2.9,24,13.24
Devin Singletary,Giants,Eagles,2025,6,Home,4,6,3,10,3.3,0,0,0,0,0,0,1,18,11.44
Devin Singletary,Giants,Broncos,2025,7,Away,3,4,2,2,1,0,0,0,0,0,0,0.2,18,11.2
Devin Singletary,Giants,Eagles,2025,8,Away,8,15,2,0,0,0,1,1,28,28,0,3.3,20,12.16
Devin Singletary,Giants,49ers,2025,9,Home,32,56,8,43,5.4,0,2,2,8,4,0,6.1,26,13.56
Devin Singletary,Giants,Bears,2025,10,Away,24,33,8,20,2.5,0,3,3,53,17.7,0,8.8,23,11.61
Devin Singletary,Giants,Packers,2025,11,Home,35,49,16,44,2.8,2,1,1,3,3,0,17.2,13,9.11
Devin Singletary,Giants,Lions,2025,12,Away,25,30,14,47,3.4,0,0,0,0,0,0,4.7,3,7.39
Dylan Sampson,Browns,Bengals,2025,1,Home,33,43,12,29,2.4,0,8,8,64,8,0,13.3,,
Dylan Sampson,Browns,Ravens,2025,2,Away,17,23,4,6,1.5,0,3,3,13,4.3,1,9.4,15,10.55
Dylan Sampson,Browns,Packers,2025,3,Home,5,8,1,2,2,0,0,0,0,0,0,0.2,8,8.15
Dylan Sampson,Browns,Lions,2025,4,Away,9,13,1,-2,-2,0,1,0,0,0,0,-0.2,17,9.24
Dylan Sampson,Browns,Vikings,2025,5,Home,7,10,1,-4,-4,0,2,1,6,6,0,0.7,18,12.22
Dylan Sampson,Browns,Steelers,2025,6,Away,15,18,3,12,4,0,2,2,12,6,0,3.4,5,8.21
Dylan Sampson,Browns,Dolphins,2025,7,Home,9,16,3,8,2.7,0,1,1,9,9,0,2.2,26,12.92
Dylan Sampson,Browns,Patriots,2025,8,Away,25,46,3,0,0,0,6,5,29,5.8,0,5.4,8,8.37
Dylan Sampson,Browns,Jets,2025,10,Away,22,30,2,-4,-2,0,1,1,3,3,0,0.4,14,9.34
Dylan Sampson,Browns,Ravens,2025,11,Home,6,11,1,19,19,0,1,0,0,0,0,1.9,22,11.25
Dylan Sampson,Browns,Raiders,2025,12,Away,19,37,7,23,3.3,0,3,2,59,29.5,1,15.2,10,8.92
Elijah Mitchell,49ers,Steelers,2023,1,Away,10,15,5,10,2,0,1,0,0,0,0,1,,
Elijah Mitchell,49ers,Giants,2023,3,Home,28,34,11,42,3.8,0,3,3,2,0.7,0,5.9,32,18.9
Elijah Mitchell,49ers,Browns,2023,6,Away,7,11,2,-3,-1.5,0,0,0,0,0,0,-0.3,2,5.27
Elijah Mitchell,49ers,Vikings,2023,7,Away,4,8,1,-1,-1,0,0,0,0,0,0,-0.1,10,8.02
Elijah Mitchell,49ers,Bengals,2023,8,Home,7,12,3,2,0.7,0,1,0,0,0,0,0.2,17,9.77
Elijah Mitchell,49ers,Jaguars,2023,10,Away,17,27,8,23,2.9,0,0,0,0,0,0,2.3,10,8.66
Elijah Mitchell,49ers,Buccaneers,2023,11,Home,8,13,4,24,6,0,0,0,0,0,0,2.4,2,6.23
Elijah Mitchell,49ers,Seahawks,2023,12,Away,17,26,7,39,5.6,0,1,1,-3,-3,0,4.1,14,9.25
Elijah Mitchell,49ers,Eagles,2023,13,Away,5,8,3,13,4.3,0,0,0,0,0,0,1.3,5,7.33
Elijah Mitchell,49ers,Commanders,2023,17,Away,26,37,17,80,4.7,1,0,0,0,0,0,14,30,12.57
Elijah Mitchell,49ers,Rams,2023,18,Home,32,52,14,52,3.7,1,2,2,15,7.5,0,13.7,2,7.42
Emanuel Wilson,Packers,Eagles,2024,1,Away,16,24,4,46,11.5,0,3,2,2,1,0,5.8,,
Emanuel Wilson,Packers,Colts,2024,2,Home,13,19,5,9,1.8,0,0,0,0,0,0,0.9,31,25.3
Emanuel Wilson,Packers,Titans,2024,3,Away,26,41,12,50,4.2,0,2,2,35,17.5,1,15.5,28,14.83
Emanuel Wilson,Packers,Vikings,2024,4,Home,30,39,8,27,3.4,0,1,0,0,0,0,2.7,8,8.14
Emanuel Wilson,Packers,Rams,2024,5,Away,15,25,6,24,4,0,1,1,-9,-9,0,2,20,12.22
Emanuel Wilson,Packers,Cardinals,2024,6,Home,23,32,7,54,7.7,0,2,1,19,19,0,7.8,26,13.5
Emanuel Wilson,Packers,Texans,2024,7,Home,12,21,5,11,2.2,0,0,0,0,0,0,1.1,9,8.19
Emanuel Wilson,Packers,Jaguars,2024,8,Away,12,17,4,5,1.3,0,2,2,-2,-1,0,1.3,14,9.71
Emanuel Wilson,Packers,Lions,2024,9,Home,13,20,4,28,7,1,1,1,1,1,0,9.4,7,9.31
Emanuel Wilson,Packers,Bears,2024,11,Away,3,7,2,17,8.5,0,0,0,0,0,0,1.7,16,10.16
Emanuel Wilson,Packers,49ers,2024,12,Home,15,21,9,41,4.6,0,0,0,0,0,0,4.1,23,11.85
Emanuel Wilson,Packers,Dolphins,2024,13,Home,4,7,2,20,10,0,0,0,0,0,0,2,14,10.12
Emanuel Wilson,Packers,Lions,2024,14,Away,3,6,1,7,7,0,0,0,0,0,0,0.7,4,8.04
Emanuel Wilson,Packers,Seahawks,2024,15,Away,6,9,3,9,3,0,0,0,0,0,0,0.9,20,10.56
Emanuel Wilson,Packers,Saints,2024,16,Home,25,36,11,52,4.7,1,1,1,4,4,0,12.1,29,12.42
Emanuel Wilson,Packers,Vikings,2024,17,Away,20,32,6,29,4.8,1,0,0,0,0,0,8.9,4,8.18
Emanuel Wilson,Packers,Bears,2024,18,Home,27,42,14,73,5.2,1,1,1,-2,-2,0,13.6,21,11.45
Emanuel Wilson,Packers,Lions,2025,1,Home,2,4,1,4,4,0,0,0,0,0,0,0.4,,
Emanuel Wilson,Packers,Commanders,2025,2,Home,5,7,0,0,0,0,0,0,0,0,0,0,,
Emanuel Wilson,Packers,Browns,2025,3,Away,15,23,6,25,4.2,0,0,0,0,0,0,2.5,3,5
Emanuel Wilson,Packers,Cowboys,2025,4,Away,25,30,8,44,5.5,0,3,3,37,12.3,0,9.6,18,9.64
Emanuel Wilson,Packers,Bengals,2025,6,Home,11,18,3,11,3.7,0,1,1,-4,-4,0,1.2,26,13.59
Emanuel Wilson,Packers,Cardinals,2025,7,Away,19,34,6,17,2.8,0,1,1,-2,-2,0,2,20,11.62
Emanuel Wilson,Packers,Steelers,2025,8,Away,27,42,11,61,5.5,0,4,3,26,8.7,0,10.2,4,7.47
Emanuel Wilson,Packers,Panthers,2025,9,Home,21,32,6,16,2.7,0,2,1,1,1,0,2.2,8,8.33
Emanuel Wilson,Packers,Eagles,2025,10,Home,14,21,1,2,2,0,1,1,2,2,0,0.9,24,11.67
Emanuel Wilson,Packers,Giants,2025,11,Away,39,71,11,40,3.6,1,1,1,9,9,0,13.4,27,12.63
Emanuel Wilson,Packers,Vikings,2025,12,Home,37,56,28,107,3.8,2,2,2,18,9,0,25.5,13,9.81
Emari Demercado,Cardinals,Commanders,2023,1,Away,3,5,0,0,0,0,0,0,0,0,0,0,,
Emari Demercado,Cardinals,Giants,2023,2,Home,8,12,1,-2,-2,0,2,2,7,3.5,0,1.5,31,21.2
Emari Demercado,Cardinals,Cowboys,2023,3,Home,11,18,2,2,1,0,0,0,0,0,0,0.2,1,2.5
Emari Demercado,Cardinals,49ers,2023,4,Away,25,35,1,3,3,0,4,3,21,7,0,3.9,23,10.72
Emari Demercado,Cardinals,Bengals,2023,5,Home,44,77,10,45,4.5,1,3,1,12,12,0,12.2,9,8.47
Emari Demercado,Cardinals,Rams,2023,6,Away,33,43,2,11,5.5,0,1,1,6,6,0,2.2,21,9.84
Emari Demercado,Cardinals,Seahawks,2023,7,Away,53,80,13,58,4.5,0,5,4,17,4.3,0,9.5,13,9.31
Emari Demercado,Cardinals,Ravens,2023,8,Home,42,55,20,78,3.9,0,1,1,1,1,0,8.4,26,11.11
Emari Demercado,Cardinals,Rams,2023,12,Home,14,20,3,15,5,0,0,0,0,0,0,1.5,13,8.82
Emari Demercado,Cardinals,Steelers,2023,13,Away,2,3,0,0,0,0,0,0,0,0,0,0,19,10.34
Emari Demercado,Cardinals,49ers,2023,15,Home,18,24,4,64,16,1,3,1,6,6,0,13.5,12,8.72
Emari Demercado,Cardinals,Bears,2023,16,Away,23,38,2,10,5,0,8,7,40,5.7,0,8.5,20,9.63
Emari Demercado,Cardinals,Eagles,2023,17,Away,9,12,0,0,0,0,3,1,9,9,0,1.4,11,8.74
Emari Demercado,Cardinals,Seahawks,2023,18,Home,7,10,0,0,0,0,0,0,0,0,0,0,23,10.44
Emari Demercado,Cardinals,Bills,2024,1,Away,13,21,0,0,0,0,2,2,26,13,0,3.6,,
Emari Demercado,Cardinals,Rams,2024,2,Home,7,11,2,46,23,0,0,0,0,0,0,4.6,26,15.6
Emari Demercado,Cardinals,Lions,2024,3,Home,12,20,2,7,3.5,0,0,0,0,0,0,0.7,3,5.97
Emari Demercado,Cardinals,Commanders,2024,4,Home,14,24,4,24,6,0,1,1,0,0,0,2.9,26,13.6
Emari Demercado,Cardinals,49ers,2024,5,Away,13,22,0,0,0,0,1,1,0,0,0,0.5,22,12.92
Emari Demercado,Cardinals,Packers,2024,6,Away,31,53,4,25,6.3,0,7,5,39,7.8,0,8.9,19,11.41
Emari Demercado,Cardinals,Chargers,2024,7,Home,6,11,1,14,14,0,0,0,0,0,0,1.4,1,6.66
Emari Demercado,Cardinals,Dolphins,2024,8,Away,8,12,0,0,0,0,1,0,0,0,0,0,30,13.11
Emari Demercado,Cardinals,Bears,2024,9,Home,14,24,4,59,14.8,1,2,2,21,10.5,0,15,13,9.9
Emari Demercado,Cardinals,Jets,2024,10,Home,7,12,3,22,7.3,0,0,0,0,0,0,2.2,4,8.78
Emari Demercado,Cardinals,Seahawks,2024,12,Away,9,16,1,14,14,0,0,0,0,0,0,1.4,15,10.85
Emari Demercado,Cardinals,Vikings,2024,13,Away,22,27,3,12,4,0,2,1,3,3,0,2,3,8.09
Emari Demercado,Cardinals,Seahawks,2024,14,Home,8,11,0,0,0,0,4,4,15,3.8,0,3.5,14,10.08
Emari Demercado,Cardinals,Panthers,2025,2,Home,1,2,0,0,0,0,0,0,0,0,0,0,30,17.1
Emari Demercado,Cardinals,49ers,2025,3,Away,7,11,2,0,0,0,1,0,0,0,0,0,12,9.2
Emari Demercado,Cardinals,Seahawks,2025,4,Home,26,39,2,8,4,0,2,2,13,6.5,1,9.1,15,9.02
Emari Demercado,Cardinals,Titans,2025,5,Home,19,28,3,81,27,0,0,0,0,0,0,6.1,26,15
Emari Demercado,Cardinals,Colts,2025,6,Away,3,4,1,1,1,0,1,0,0,0,0,0.1,3,7.43
Emari Demercado,Cardinals,Cowboys,2025,9,Away,27,40,14,79,5.6,0,1,1,-1,-1,0,8.3,25,13.26
Emari Demercado,Cardinals,Seahawks,2025,10,Away,32,42,4,64,16,0,4,3,40,13.3,0,11.9,10,8.63
Emari Demercado,Cardinals,49ers,2025,11,Home,14,18,5,8,1.6,0,3,2,12,6,0,3,25,12.42
Ezekiel Elliott,Patriots,Eagles,2023,1,Home,28,35,7,29,4.1,0,7,5,14,2.8,0,4.8,,
Ezekiel Elliott,Patriots,Dolphins,2023,2,Home,22,30,5,13,2.6,0,0,0,0,0,0,1.3,29,19.75
Ezekiel Elliott,Patriots,Jets,2023,3,Away,27,38,16,80,5,0,1,1,7,7,0,9.2,25,12.35
Ezekiel Elliott,Patriots,Cowboys,2023,4,Away,22,40,6,16,2.7,0,3,2,6,3,0,3.2,3,5.72
Ezekiel Elliott,Patriots,Saints,2023,5,Home,25,46,8,21,2.6,0,4,4,17,4.3,0,5.8,4,6.16
Ezekiel Elliott,Patriots,Raiders,2023,6,Away,23,38,7,34,4.9,1,1,1,15,15,0,11.4,14,8.8
Ezekiel Elliott,Patriots,Bills,2023,7,Home,21,35,11,31,2.8,1,1,0,0,0,0,9.1,24,12.83
Ezekiel Elliott,Patriots,Dolphins,2023,8,Away,22,42,7,36,5.1,0,0,0,0,0,0,3.6,16,9.34
Ezekiel Elliott,Patriots,Commanders,2023,9,Home,25,39,6,17,2.8,0,5,3,15,5,0,4.7,12,8.69
Ezekiel Elliott,Patriots,Colts,2023,10,Home,23,33,13,54,4.2,0,2,2,34,17,0,9.8,21,11.21
Ezekiel Elliott,Patriots,Giants,2023,12,Away,15,22,9,46,5.1,0,2,2,6,3,0,6.2,29,12.36
Ezekiel Elliott,Patriots,Chargers,2023,13,Home,44,69,17,52,3.1,0,5,4,40,10,0,11.2,13,9.32
Ezekiel Elliott,Patriots,Steelers,2023,14,Away,52,91,22,68,3.1,0,8,7,72,10.3,1,23.5,24,10.95
Ezekiel Elliott,Patriots,Chiefs,2023,15,Home,46,87,11,25,2.3,0,6,5,21,4.2,0,7.1,6,7.91
Ezekiel Elliott,Patriots,Broncos,2023,16,Away,48,83,12,27,2.3,0,11,9,33,3.7,1,16.5,30,13.11
Ezekiel Elliott,Patriots,Bills,2023,17,Away,43,81,14,39,2.8,1,2,1,6,6,0,11,25,10.53
Ezekiel Elliott,Patriots,Jets,2023,18,Home,53,93,13,54,4.2,0,7,5,27,5.4,0,10.6,19,10.12
Ezekiel Elliott,Cowboys,Browns,2024,1,Away,32,51,10,40,4,1,2,2,9,4.5,0,11.9,,
Ezekiel Elliott,Cowboys,Saints,2024,2,Home,28,40,6,16,2.7,0,3,2,16,8,0,4.2,1,1.8
Ezekiel Elliott,Cowboys,Ravens,2024,3,Home,15,19,3,6,2,0,2,1,6,6,0,1.7,15,10.05
Ezekiel Elliott,Cowboys,Giants,2024,4,Away,10,18,5,19,3.8,0,1,1,5,5,0,2.9,13,9.38
Ezekiel Elliott,Cowboys,Steelers,2024,5,Away,23,30,6,17,2.8,0,1,0,0,0,0,1.7,,
Ezekiel Elliott,Cowboys,Lions,2024,6,Home,28,41,8,17,2.1,0,0,0,0,0,0,1.7,15,10.07
Ezekiel Elliott,Cowboys,49ers,2024,8,Away,28,45,10,34,3.4,1,1,1,4,4,0,10.3,31,13.27
Ezekiel Elliott,Cowboys,Eagles,2024,10,Home,13,22,6,22,3.7,0,0,0,0,0,0,0.2,3,7.92
Ezekiel Elliott,Cowboys,Texans,2024,11,Home,26,31,1,8,8,0,3,3,16,5.3,0,3.9,8,9.51
Ezekiel Elliott,Cowboys,Commanders,2024,12,Away,13,20,3,6,2,0,0,0,0,0,0,0.6,19,11.29
Ezekiel Elliott,Cowboys,Giants,2024,13,Home,9,12,1,4,4,0,0,0,0,0,0,0.4,20,10.76
Ezekiel Elliott,Cowboys,Bengals,2024,14,Home,6,10,2,4,2,0,1,1,2,2,0,1.1,15,10.15
Ezekiel Elliott,Cowboys,Panthers,2024,15,Away,14,19,9,30,3.3,0,1,1,11,11,0,4.6,29,12.57
Ezekiel Elliott,Cowboys,Buccaneers,2024,16,Home,3,5,1,1,1,1,0,0,0,0,0,6.1,7,9.04
Ezekiel Elliott,Cowboys,Eagles,2024,17,Away,10,16,3,2,0.7,0,0,0,0,0,0,0.2,2,7.71
Gary Brightwell,Giants,Cowboys,2023,1,Home,11,16,1,5,5,0,2,2,6,3,0,2.1,,
Gary Brightwell,Giants,Cardinals,2023,2,Away,2,3,0,0,0,0,0,0,0,0,0,0,25,13.1
Gary Brightwell,Giants,49ers,2023,3,Away,9,18,4,5,1.3,0,3,2,31,15.5,0,4.6,21,11.2
Gary Brightwell,Giants,Seahawks,2023,4,Home,19,25,4,9,2.3,0,2,1,10,10,0,2.4,22,10.57
Gus Edwards,Ravens,Texans,2023,1,Home,15,23,8,32,4,0,0,0,0,0,0,5.2,,
Gus Edwards,Ravens,Bengals,2023,2,Away,32,43,10,62,6.2,1,0,0,0,0,0,12.2,1,1.6
Gus Edwards,Ravens,Colts,2023,3,Home,32,44,11,51,4.6,0,0,0,0,0,0,5.1,15,8.77
Gus Edwards,Ravens,Browns,2023,4,Away,40,69,15,48,3.2,0,3,2,1,0.5,0,5.9,4,5.82
Gus Edwards,Ravens,Steelers,2023,5,Away,30,43,12,48,4,0,0,0,0,0,0,4.8,23,12.68
Gus Edwards,Ravens,Titans,2023,6,Away,44,62,16,41,2.6,0,1,1,12,12,0,5.8,27,13.76
Gus Edwards,Ravens,Lions,2023,7,Home,30,50,14,64,4.6,1,1,1,80,80,0,20.9,1,5.11
Gus Edwards,Ravens,Cardinals,2023,8,Away,34,52,19,80,4.2,3,2,2,14,7,0,28.4,32,17.82
Gus Edwards,Ravens,Seahawks,2023,9,Home,14,18,5,52,10.4,2,0,0,0,0,0,17.2,13,9.2
Gus Edwards,Ravens,Browns,2023,10,Home,28,52,11,24,2.2,1,1,1,4,4,0,9.3,1,6.31
Gus Edwards,Ravens,Bengals,2023,11,Home,25,38,12,62,5.2,2,2,2,8,4,0,20,17,10.34
Gus Edwards,Ravens,Chargers,2023,12,Away,19,27,8,26,3.3,0,1,1,11,11,0,4.2,20,10.38
Gus Edwards,Ravens,Rams,2023,14,Home,20,28,6,15,2.5,0,0,0,0,0,0,1.5,11,8.49
Gus Edwards,Ravens,Jaguars,2023,15,Away,28,40,16,58,3.6,1,1,1,11,11,0,13.4,15,9.42
Gus Edwards,Ravens,49ers,2023,16,Away,29,43,9,31,3.4,1,1,1,39,39,0,13.5,14,9.1
